Date (GMT-4),Action,Size,Market,Full market,Mark Price,Acceptable Price,Execution Price,Trigger Price,Price Impact,Transaction ID,PnL ($)
2025-03-11 10:00:09,Execute Stop Market,"+$19,653.07",Short BTC/USD,BTC/USD [BTC-BTC],"$80,653.83",,"$80,653.83",,< +$0.01,https://arbiscan.io/tx/0x536e927265be876e646f99b2fdb4979513721cb75330ef71a0cc28e59692ad61,
2025-03-11 09:32:12,Create Stop Market,"+$19,653.07",Short BTC/USD,BTC/USD [BTC-BTC],,,,"<  $80,758.58",,https://arbiscan.io/tx/0x57a00b01496daf6a1e00c1781bc7c29876f65a3125a4b5180b08ad4b99b4766b,
2025-03-11 09:28:21,Execute Stop Loss,"-$19,716.72",Short BTC/USD,BTC/USD [BTC-BTC],"$82,016.89",,"$82,016.89",,< -$0.01,https://arbiscan.io/tx/0x7c791b9312d28c35781d5be409607df16275424a3fbceae3dbf8fb6555249387,-$259.72
2025-03-11 09:17:57,Market Increase,"+$19,716.72",Short BTC/USD,BTC/USD [BTC-BTC],"$80,998.51",">  $80,209.89","$80,998.51",,< +$0.01,https://arbiscan.io/tx/0xc3dfd28cbfbecfa56daf38f2c1881b76cab18a49f8270811605542daa9cad2d8,
2025-03-11 09:17:55,Create Stop Loss,"-$19,716.72",Short BTC/USD,BTC/USD [BTC-BTC],,,,">  $81,991.34",,https://arbiscan.io/tx/0x2b62b09fa7d8d6076f31f804f998da786c3efc9131f62d8e78e209a4ef981336,
2025-03-11 09:16:41,Market Decrease,"-$18,073.02",Long BTC/USD,BTC/USD [BTC-BTC],"$80,986.78",">  $80,128.09","$80,986.78",,< +$0.01,https://arbiscan.io/tx/0x8c6d953a2b7b9efff790a4e94be448e11bad53c3e5e94b3360c1c89bbabd0f68,-$172.82
2025-03-11 09:16:41,Cancel Stop Loss,"-$18,073.02",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $80,500.91",,https://arbiscan.io/tx/0x8c6d953a2b7b9efff790a4e94be448e11bad53c3e5e94b3360c1c89bbabd0f68,
2025-03-11 08:16:50,Withdraw,0.010004 BTC,Long BTC/USD,BTC/USD [BTC-BTC],"$81,520.51",">  $80,661.73","$81,520.51",,$0.00,https://arbiscan.io/tx/0x5a475911a1260eaa20667299903d04f924739bee21802974b4842ba713f1dfe9,
2025-03-11 07:55:28,Market Increase,"+$18,073.02",Long BTC/USD,BTC/USD [BTC-BTC],"$81,731.83","<  $82,550.96","$81,731.84",,< -$0.01,https://arbiscan.io/tx/0x18469dc48d020ac338704649b5dfe9742e0e5caf939d19c2e0c489473ef8ea34,
2025-03-11 07:55:26,Create Stop Loss,"-$18,073.02",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $80,500.91",,https://arbiscan.io/tx/0xd6f9e7819721fb9966748e91adee23dd4029e33375499fb58ebaf286533c6dbf,
2025-02-28 23:32:11,Execute Stop Loss,"-$105,183.85",Short BTC/USD,BTC/USD [BTC-BTC],"$86,080.80",,"$86,080.80",,< -$0.01,https://arbiscan.io/tx/0x6fffaddcef40967222b1e77442f3f03d56bf19581d4b144dd7865940aa48f6bf,"-$2,475.13"
2025-02-28 23:32:11,Cancel Take Profit,"-$105,183.85",Short BTC/USD,BTC/USD [BTC-BTC],,"<  $81,442.01",,"<  $81,198.41",,https://arbiscan.io/tx/0x6fffaddcef40967222b1e77442f3f03d56bf19581d4b144dd7865940aa48f6bf,
2025-02-28 12:05:07,Market Increase,"+$105,183.85",Short BTC/USD,BTC/USD [BTC-BTC],"$84,152.48",">  $83,305.61","$84,152.48",,< -$0.01,https://arbiscan.io/tx/0x1add2fd198fcf91c0111ea6fa04847f37b847083325e5708f1a20e66182f8fd6,
2025-02-28 12:05:05,Create Take Profit,"-$105,183.85",Short BTC/USD,BTC/USD [BTC-BTC],,"<  $81,442.01",,"<  $81,198.41",,https://arbiscan.io/tx/0xd01bffc975c2c07215dac00c0e924dea8779aff34c5490a3a5bc33bd499aeedb,
2025-02-28 12:05:05,Create Stop Loss,"-$105,183.85",Short BTC/USD,BTC/USD [BTC-BTC],,,,">  $86,077.42",,https://arbiscan.io/tx/0xd01bffc975c2c07215dac00c0e924dea8779aff34c5490a3a5bc33bd499aeedb,
2025-02-28 09:53:44,Cancel Stop Loss,"-$61,843.52",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $80,000.00",,https://arbiscan.io/tx/0xa1138d4a409dc6720f0424bde1b4acb6396172ea5e5c835aad38b331654b881b,
2025-02-28 09:53:44,Cancel Take Profit,"-$61,843.52",Long BTC/USD,BTC/USD [BTC-USDC],,">  $84,443.91",,">  $84,698.00",,https://arbiscan.io/tx/0xa1138d4a409dc6720f0424bde1b4acb6396172ea5e5c835aad38b331654b881b,
2025-02-28 09:53:44,Market Decrease,"-$61,843.52",Long BTC/USD,BTC/USD [BTC-USDC],"$81,964.20",">  $81,162.35","$82,006.22",,+$31.51,https://arbiscan.io/tx/0xa1138d4a409dc6720f0424bde1b4acb6396172ea5e5c835aad38b331654b881b,-$368.29
2025-02-28 09:47:22,Create Take Profit,"-$61,843.52",Long BTC/USD,BTC/USD [BTC-USDC],,">  $84,443.91",,">  $84,698.00",,https://arbiscan.io/tx/0x62ba565e6d58791dc8cfe3621a35679865ba412b21c36c098644fd77aebfd3b7,
2025-02-28 09:46:42,Market Increase,"+$61,843.52",Long BTC/USD,BTC/USD [BTC-USDC],"$82,414.30","<  $83,332.63","$82,463.84",,-$37.15,https://arbiscan.io/tx/0x4d8b7d4849cef19b73e9a31aa517500203dcc005dfd12f7002aa81bd3df14011,
2025-02-28 09:46:39,Create Stop Loss,"-$61,843.52",Long BTC/USD,BTC/USD [BTC-USDC],,,,"<  $80,000.00",,https://arbiscan.io/tx/0xa221570eb2cd38ece036e903df271f9d5cf70b9e1e31ae4e245a9ec70c0bbd91,
2025-02-27 17:08:04,Market Decrease,"-$42,030.12",Long BTC/USD,BTC/USD [BTC-BTC],"$83,904.30",">  $83,056.91","$83,904.30",,< -$0.01,https://arbiscan.io/tx/0x714273619ea21ed094df14aa8f37b249cfc8af1149fb48a7f352ff4f708be0bd,-$84.99
2025-02-27 16:18:27,Market Increase,"+$42,030.12",Long BTC/USD,BTC/USD [BTC-BTC],"$84,021.09","<  $84,900.83","$84,021.09",,< +$0.01,https://arbiscan.io/tx/0x91d921417d3b51a4b29a42fbf6d3f9bcc13ec25496cfde1b95ff2a45861c6d82,
2025-02-27 12:44:07,Execute Stop Loss,"-$123,886.95",Long BTC/USD,BTC/USD [BTC-BTC],"$84,279.37",,"$84,279.37",,< -$0.01,https://arbiscan.io/tx/0x4924746e8a0de95db6e9892998853b7bd42c3437314b4868919607f7545f048a,"-$1,756.45"
2025-02-27 10:17:09,Market Increase,"+$123,886.95",Long BTC/USD,BTC/USD [BTC-BTC],"$85,429.11","<  $86,293.67","$85,429.11",,< +$0.01,https://arbiscan.io/tx/0x05dacdcf4ca3417949848b37a212bcda0f2b8fcc44fe4f08e00d97a0cb1d3092,
2025-02-27 10:17:07,Create Stop Loss,"-$123,886.95",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $84,280.00",,https://arbiscan.io/tx/0x37347ca715f690d849674bb4b4a5136050e0b2610df9c07a1a83689d375298a3,
2025-02-27 10:00:10,Cancel Stop Loss,"-$124,700.00",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $84,280.00",,https://arbiscan.io/tx/0xb46954bc2f74f38055d8edff0a92396f350a317cee63b0505e31cbfe1a9365bc,
2025-02-27 10:00:10,Cancel Take Profit,"-$124,700.00",Long BTC/USD,BTC/USD [BTC-BTC],,">  $88,151.75",,">  $88,417.00",,https://arbiscan.io/tx/0xb46954bc2f74f38055d8edff0a92396f350a317cee63b0505e31cbfe1a9365bc,
2025-02-27 10:00:10,Market Decrease,"-$124,700.00",Long BTC/USD,BTC/USD [BTC-BTC],"$85,027.63",">  $83,995.17","$85,027.63",,< -$0.01,https://arbiscan.io/tx/0xb46954bc2f74f38055d8edff0a92396f350a317cee63b0505e31cbfe1a9365bc,"-$1,468.20"
2025-02-27 09:13:56,Execute Limit,"+$124,700.00",Long BTC/USD,BTC/USD [BTC-BTC],"$85,985.27","<  $86,258.00","$85,985.27",,< +$0.01,https://arbiscan.io/tx/0x8d6caefefbaf4d6e4b41be16b519035f1dd7643940261a593d7904ca5e33b509,
2025-02-27 09:07:53,Create Take Profit,"-$124,700.00",Long BTC/USD,BTC/USD [BTC-BTC],,">  $88,151.75",,">  $88,417.00",,https://arbiscan.io/tx/0xa5526ba016101e7d3ea8161405f107eef2e349f57aec6672b06c0b37cdb2d068,
2025-02-27 09:07:53,Create Limit,"+$124,700.00",Long BTC/USD,BTC/USD [BTC-BTC],,"<  $86,258.00",,"<  $86,000.00",,https://arbiscan.io/tx/0xa5526ba016101e7d3ea8161405f107eef2e349f57aec6672b06c0b37cdb2d068,
2025-02-27 09:07:53,Create Stop Loss,"-$124,700.00",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $84,280.00",,https://arbiscan.io/tx/0xa5526ba016101e7d3ea8161405f107eef2e349f57aec6672b06c0b37cdb2d068,
2025-02-26 12:39:20,Cancel Stop Loss,"-$124,974.60",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $85,068.79",,https://arbiscan.io/tx/0x525aeb0e24bf51ac58e4f40a722c6f0e0eb7449b1e44d518ef57860ebe8107d8,
2025-02-26 12:39:20,Market Decrease,"-$124,974.60",Long BTC/USD,BTC/USD [BTC-BTC],"$86,398.28",">  $85,508.49","$86,398.28",,< -$0.01,https://arbiscan.io/tx/0x525aeb0e24bf51ac58e4f40a722c6f0e0eb7449b1e44d518ef57860ebe8107d8,-$564.01
2025-02-26 12:39:20,Cancel Take Profit,"-$124,974.60",Long BTC/USD,BTC/USD [BTC-BTC],,">  $88,259.43",,">  $88,525.00",,https://arbiscan.io/tx/0x525aeb0e24bf51ac58e4f40a722c6f0e0eb7449b1e44d518ef57860ebe8107d8,
2025-02-26 12:39:20,Cancel Take Profit,"-$124,974.60",Long BTC/USD,BTC/USD [BTC-BTC],,">  $86,900.51",,">  $87,162.00",,https://arbiscan.io/tx/0x525aeb0e24bf51ac58e4f40a722c6f0e0eb7449b1e44d518ef57860ebe8107d8,
2025-02-26 12:30:14,Create Take Profit,"-$124,974.60",Long BTC/USD,BTC/USD [BTC-BTC],,">  $86,900.51",,">  $87,162.00",,https://arbiscan.io/tx/0x5d079de5906d3db06fefba1b743e59d01b16a270fb09d7a159f0202139f3510a,
2025-02-26 11:30:19,Market Increase,"+$124,974.60",Long BTC/USD,BTC/USD [BTC-BTC],"$86,727.63","<  $87,655.80","$86,727.63",,< +$0.01,https://arbiscan.io/tx/0x06132844490c98e7f21ce72ad1ade75b2fe8e80a97853e105523152339af769d,
2025-02-26 11:30:17,Create Take Profit,"-$124,974.60",Long BTC/USD,BTC/USD [BTC-BTC],,">  $88,259.43",,">  $88,525.00",,https://arbiscan.io/tx/0xc9039c4d276cf76273c5bb9d23ccd888a1aa742b8ca2e943bcdf5c19788546a7,
2025-02-26 11:30:17,Create Stop Loss,"-$124,974.60",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $85,068.79",,https://arbiscan.io/tx/0xc9039c4d276cf76273c5bb9d23ccd888a1aa742b8ca2e943bcdf5c19788546a7,
2025-02-26 10:45:40,Cancel Stop Loss,"-$124,577.04",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $85,068.79",,https://arbiscan.io/tx/0xbe6257c6d99a1fdb7a70be19d6c0594a55f8e6587d6d03f267d68b141341e5c4,
2025-02-26 10:45:40,Market Decrease,"-$124,577.04",Long BTC/USD,BTC/USD [BTC-BTC],"$87,485.40",">  $86,612.00","$87,485.40",,< -$0.01,https://arbiscan.io/tx/0xbe6257c6d99a1fdb7a70be19d6c0594a55f8e6587d6d03f267d68b141341e5c4,"$1,205.45"
2025-02-26 10:45:40,Cancel Take Profit,"-$124,577.04",Long BTC/USD,BTC/USD [BTC-BTC],,">  $88,259.43",,">  $88,525.00",,https://arbiscan.io/tx/0xbe6257c6d99a1fdb7a70be19d6c0594a55f8e6587d6d03f267d68b141341e5c4,
2025-02-26 09:47:15,Create Take Profit,"-$124,577.04",Long BTC/USD,BTC/USD [BTC-BTC],,">  $88,259.43",,">  $88,525.00",,https://arbiscan.io/tx/0x8aa397f824a98e30ebea31945aba8fc9cb45145155da8813d29fd1a767d47124,
2025-02-26 09:46:33,Market Increase,"+$124,577.04",Long BTC/USD,BTC/USD [BTC-BTC],"$86,586.54","<  $87,376.95","$86,586.54",,< +$0.01,https://arbiscan.io/tx/0x60e5a8fb2f687b1bf14ba7acb5c63e5172293094e8b805d71ac3f9dbb9f9960f,
2025-02-26 09:46:32,Create Stop Loss,"-$124,577.04",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $85,068.79",,https://arbiscan.io/tx/0x465b33e8127bf33630e88bc9d49ab7153267e35604905631e5f9f2417f8d31a0,
2025-02-25 20:21:56,Cancel Take Profit,"-$55,201.11",Long BTC/USD,BTC/USD [BTC-BTC],,">  $98,555.44",,">  $98,852.00",,https://arbiscan.io/tx/0x9e762825b80dda59d9cd4d0cd08aa7e6da53dce5cae37d9829f2cd72d83a0205,
2025-02-25 20:21:56,Market Decrease,"-$55,201.11",Long BTC/USD,BTC/USD [BTC-BTC],"$88,131.55",">  $87,228.99","$88,131.55",,< +$0.01,https://arbiscan.io/tx/0x9e762825b80dda59d9cd4d0cd08aa7e6da53dce5cae37d9829f2cd72d83a0205,"-$4,041.82"
2025-02-25 20:21:56,Cancel Stop Loss,"-$55,201.11",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $76,337.00",,https://arbiscan.io/tx/0x9e762825b80dda59d9cd4d0cd08aa7e6da53dce5cae37d9829f2cd72d83a0205,
2025-02-25 13:50:41,Create Stop Loss,"-$55,201.11",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $76,337.00",,https://arbiscan.io/tx/0xd5c298107d4bd5f83862a3546eefe6990579a6de557af1010f71ea65a1cc5f4b,
2025-02-24 19:03:32,Market Increase,"+$18,380.52",Long BTC/USD,BTC/USD [BTC-BTC],"$91,901.06","<  $92,821.65","$91,901.07",,< -$0.01,https://arbiscan.io/tx/0xa61b4fc8e2b8839eaba04177177ce88c8bb7b391201c3ef2ca47f2fb22eedd7e,
2025-02-24 19:03:30,Update Take Profit,"-$55,201.11",Long BTC/USD,BTC/USD [BTC-BTC],,">  $98,555.44",,">  $98,852.00",,https://arbiscan.io/tx/0xed52593481fb3131cf91a40a7366a66024c7cbb80ab0d61cb477299f9ffd626b,
2025-02-24 13:26:08,Market Increase,"+$18,928.06",Long BTC/USD,BTC/USD [BTC-BTC],"$94,596.57","<  $95,586.73","$94,596.58",,< -$0.01,https://arbiscan.io/tx/0x6064a274d9a06b0a4652521c44123c14b70849a408ae91066dbd6fa9fbc7950c,
2025-02-24 13:26:06,Update Take Profit,"-$36,820.59",Long BTC/USD,BTC/USD [BTC-BTC],,">  $98,555.44",,">  $98,852.00",,https://arbiscan.io/tx/0x9bdd0e663f3103a95976fa7d334fb82779adf9dfb3cef460d7f8fbb0a7ee9c9f,
2025-02-24 07:37:53,Create Take Profit,"-$17,892.52",Long BTC/USD,BTC/USD [BTC-BTC],,">  $98,555.44",,">  $98,852.00",,https://arbiscan.io/tx/0xb238e29afd5e2734eb058d478aa9b3dc006717d0ef5229efd2c367dd5790e468,
2025-02-20 17:56:41,Market Increase,"+$17,892.52",Long BTC/USD,BTC/USD [BTC-BTC],"$98,227.37","<  $99,209.96","$98,227.37",,< +$0.01,https://arbiscan.io/tx/0x9c168186f96374b823d8388f0ae2ac0cdca6c5c0894f558bf2be2f51aad2f94a,
2025-02-13 18:10:58,Market Decrease,"-$19,278.52",Short BTC/USD,BTC/USD [BTC-BTC],"$96,423.82","<  $97,388.59","$96,423.82",,< +$0.01,https://arbiscan.io/tx/0x1c34bc45c12a136a2c5440cecf33d4f25ebcedc79d78dde34c064328d9d88003,-$14.48
2025-02-13 18:01:34,Market Increase,"+$19,278.52",Short BTC/USD,BTC/USD [BTC-BTC],"$96,390.27",">  $95,428.67","$96,390.26",,< -$0.01,https://arbiscan.io/tx/0xd5aa49901eaeac5d33b665e9b0cc3788a7509a71736fcdd8ae88375dcee80242,
2025-02-13 17:48:42,Market Decrease,"-$9,642.75",Short BTC/USD,BTC/USD [BTC-USDC],"$96,468.89","<  $97,494.78","$96,526.73",,-$5.78,https://arbiscan.io/tx/0xad1d7605d9226cdffb9907b3865a15ad5f92d71bf6e8611b956b3332d60c8292,-$13.09
2025-02-13 16:32:32,Market Increase,"+$9,642.75",Short BTC/USD,BTC/USD [BTC-USDC],"$96,416.75",">  $95,499.80","$96,453.66",,+$3.69,https://arbiscan.io/tx/0x02a576740c97da94deb4590253557df1d01cadd7b3a466326f91904a6d28b352,
2025-02-13 15:45:17,Market Decrease,"-$19,139.05",Long BTC/USD,BTC/USD [BTC-BTC],"$96,156.42",">  $95,232.40","$96,156.42",,< -$0.01,https://arbiscan.io/tx/0x2d70f7fa9c109440e4468346a1c6de950b28a9be207ebef164fbf666e31f1fcc,$75.53
2025-02-13 15:45:17,Cancel Stop Loss,"-$19,139.05",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $94,100.00",,https://arbiscan.io/tx/0x2d70f7fa9c109440e4468346a1c6de950b28a9be207ebef164fbf666e31f1fcc,
2025-02-13 15:45:17,Cancel Take Profit,"-$19,139.05",Long BTC/USD,BTC/USD [BTC-BTC],,">  $97,804.70",,">  $98,099.00",,https://arbiscan.io/tx/0x2d70f7fa9c109440e4468346a1c6de950b28a9be207ebef164fbf666e31f1fcc,
2025-02-13 14:45:34,Create Stop Loss,"-$19,139.05",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $94,100.00",,https://arbiscan.io/tx/0x90edaf1b83a459dd4ba637a59637de0dcfd59b8964e800d240ae7ad94e8117b4,
2025-02-13 14:44:23,Market Increase,"+$9,570.30",Long BTC/USD,BTC/USD [BTC-BTC],"$95,706.92","<  $96,660.03","$95,706.93",,< -$0.01,https://arbiscan.io/tx/0x1796b9fdfe261ec2a2184b11d46c6aeab969830044a0fde795390bbebe4e7b4a,
2025-02-13 14:44:18,Update Take Profit,"-$19,139.05",Long BTC/USD,BTC/USD [BTC-BTC],,">  $97,804.70",,">  $98,099.00",,https://arbiscan.io/tx/0x4c64689a43b04dd76c673e4ec8142b11854c2f67311492e3b5207179f38ea0e5,
2025-02-13 14:10:52,Create Take Profit,"-$9,568.75",Long BTC/USD,BTC/USD [BTC-BTC],,">  $97,804.70",,">  $98,099.00",,https://arbiscan.io/tx/0x3ff45c6471a700c6c944da2d0d6c2947ee8645a7efa94420e5beb1063261c16e,
2025-02-13 13:52:47,Market Increase,"+$9,568.75",Long BTC/USD,BTC/USD [BTC-BTC],"$95,733.67","<  $96,644.40","$95,733.68",,< -$0.01,https://arbiscan.io/tx/0x3790d38bad3d25d8f57606c86b28bf6530e43c54cba0c4791d6ebd23ddd487e7,
2025-02-13 12:32:57,Market Decrease,"-$1,003.55",Long BTC/USD,BTC/USD [BTC-USDC],"$95,745.57",">  $94,811.96","$95,759.86",,+$0.15,https://arbiscan.io/tx/0x388bd82ed2089de4dbcd0ed708f3a075a9c45a0bd138696fdf41edcb9c92b4b5,-$4.58
2025-02-13 08:31:17,Market Decrease,"-$14,650.39",Short BTC/USD,BTC/USD [BTC-BTC],"$95,953.12","<  $96,851.04","$95,953.12",,< -$0.01,https://arbiscan.io/tx/0xaea7e372d6e82dcfa2169eba308b43326870f2d0eed6b10acb96d1dc00de74bd,$241.90
2025-02-13 01:38:40,Execute Limit,"+$1,003.55",Long BTC/USD,BTC/USD [BTC-USDC],"$96,118.86","<  $96,411.82","$96,144.26",,-$0.26,https://arbiscan.io/tx/0x48d4c73b85bc028987403c182daffa679734fd3427cebb86b20e53b53d30dc33,
2025-02-12 23:42:21,Create Limit,"+$1,003.55",Long BTC/USD,BTC/USD [BTC-USDC],,"<  $96,411.82",,"<  $96,123.45",,https://arbiscan.io/tx/0x8df1099a9ce64e740f347a46393bf5e04a434af6cbb157e283cbc656c1075d88,
2025-02-12 21:37:03,Market Increase,"+$14,650.39",Short BTC/USD,BTC/USD [BTC-BTC],"$97,667.54",">  $96,692.58","$97,667.53",,< -$0.01,https://arbiscan.io/tx/0x0a2a84fdf891b7eafde6a6a76367dc92b3d7e0cf7a87714e315d673d6ba2cf44,
2025-02-12 15:41:30,Market Decrease,"-$9,552.44",Long BTC/USD,BTC/USD [BTC-BTC],"$97,177.31",">  $96,216.23","$97,177.31",,< -$0.01,https://arbiscan.io/tx/0x71303fb0bf69112c138e4f45268d9f49320cc57a7be75a66bdebfef95e9a0ba8,$152.76
2025-02-12 15:41:30,Cancel Stop Loss,"-$9,552.44",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $95,563.12",,https://arbiscan.io/tx/0x71303fb0bf69112c138e4f45268d9f49320cc57a7be75a66bdebfef95e9a0ba8,
2025-02-12 12:28:43,Create Stop Loss,"-$9,552.44",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $95,563.12",,https://arbiscan.io/tx/0x9e1cf774f2b7a304a4e5730408a675538634a60ba141834a33f86fdf9460d903,
2025-02-12 10:21:57,Market Increase,"+$9,552.44",Long BTC/USD,BTC/USD [BTC-BTC],"$95,563.12","<  $96,479.63","$95,563.12",,< +$0.01,https://arbiscan.io/tx/0xf5a72c2621324f826c891cc9c9dd425f49a7713a4e70921d14194151b102b18c,
2025-02-12 10:21:39,Cancel Limit,"+$9,407.30",Long BTC/USD,BTC/USD [BTC-BTC],,"<  $94,355.22",,"<  $94,073.00",,https://arbiscan.io/tx/0xee69408093ef5571479f9d314ab51ad1a3cca090fb6575b7fadb8a7754146ebf,
2025-02-12 10:05:43,Create Limit,"+$9,407.30",Long BTC/USD,BTC/USD [BTC-BTC],,"<  $94,355.22",,"<  $94,073.00",,https://arbiscan.io/tx/0xdf0485122b409e19b34de7566e09423fdabdd17df2adcc8c5ac8d54fa80d3165,
2025-02-11 08:46:04,Market Decrease,"-$4,898.60",Long BTC/USD,BTC/USD [BTC-BTC],"$97,350.89",">  $96,355.64","$97,350.89",,< -$0.01,https://arbiscan.io/tx/0xa8ae5872843f12abb6ef419429cbd9a797532888707b7a5bb3424db143ffa19e,-$34.16
2025-02-10 20:03:58,Market Increase,"+$4,898.60",Long BTC/USD,BTC/USD [BTC-BTC],"$97,975.30","<  $98,951.64","$97,975.31",,< +$0.01,https://arbiscan.io/tx/0xce1123c2bddb3cc1e358452911e1c7ed589cefba0e235e15130395ad937bee80,
2025-02-07 13:45:29,Execute Stop Loss,"-$13,921.83",Long BTC/USD,BTC/USD [BTC-BTC],"$98,094.44",,"$98,094.44",,< -$0.01,https://arbiscan.io/tx/0xf77250aa19845d0a64bceac841cdcfd7cd39ef459cc8cc3c2dc38e74e3a6aa08,$47.07
2025-02-07 13:45:29,Cancel Take Profit,"-$13,921.82",Long BTC/USD,BTC/USD [BTC-BTC],,">  $100,697.00",,">  $101,000.00",,https://arbiscan.io/tx/0xf77250aa19845d0a64bceac841cdcfd7cd39ef459cc8cc3c2dc38e74e3a6aa08,
2025-02-07 13:37:57,Create Stop Loss,"-$13,921.83",Long BTC/USD,BTC/USD [BTC-BTC],,,,"<  $98,100.00",,https://arbiscan.io/tx/0x724ef8f6970bc6bbda6fb27f53d344710bfd43e3588f7c518252db7bf90b0d4e,
2025-02-07 13:36:42,Market Decrease,"-$13,921.82",Long BTC/USD,BTC/USD [BTC-BTC],"$98,307.30",">  $97,318.64","$98,307.30",,< -$0.01,https://arbiscan.io/tx/0x4dfc727a2534a6781b70bc112475839eb56bb4caf4fcddfd4220c699d7d705ed,$46.33
2025-02-07 10:11:31,Create Take Profit,"-$13,921.82",Long BTC/USD,BTC/USD [BTC-BTC],,">  $100,697.00",,">  $101,000.00",,https://arbiscan.io/tx/0xc875a75bee6d6d253b266ae2b61ab9d8a60a63621a5046c891881aa84ea05f89,
2025-02-06 12:35:47,Market Increase,"+$7,741.81",Long BTC/USD,BTC/USD [BTC-BTC],"$96,799.83","<  $97,740.41","$96,799.85",,< -$0.01,https://arbiscan.io/tx/0xf15fe68a2486b9aab01447163e5b2a6fcccbe9417bd1d016f1809edc94e43649,
2025-02-06 10:03:19,Market Increase,"+$5,379.23",Long BTC/USD,BTC/USD [BTC-BTC],"$97,807.99","<  $98,782.20","$97,808.00",,< +$0.01,https://arbiscan.io/tx/0xf5da7e0378d619700e8dfbcb97b5366798187e5e0e7f05114ad33602fc6cce62,
2025-02-06 09:18:14,Market Increase,"+$4,912.07",Long BTC/USD,BTC/USD [BTC-BTC],"$98,221.86","<  $99,223.77","$98,221.87",,< +$0.01,https://arbiscan.io/tx/0x8659b200bf5cdb5d3e423ee5a39a052074021bbf9e4af4ad1c00a6363346af56,
2025-02-06 05:45:26,Market Increase,"+$4,943.28",Long BTC/USD,BTC/USD [BTC-BTC],"$98,875.30","<  $99,854.25","$98,875.32",,< +$0.01,https://arbiscan.io/tx/0x284d7ae8ff3d65ac641a29d9682dba4c4873aba6bbd43160ffb416c0029262ed,
2025-02-05 21:53:07,Market Increase,"+$4,867.26",Long BTC/USD,BTC/USD [BTC-BTC],"$97,350.22","<  $98,318.65","$97,350.24",,< -$0.01,https://arbiscan.io/tx/0x63b032a59d0c89dfe4191cfa0bc055bf2b1a176884634d07a3b2dab8ab3a517f,
2025-02-05 12:45:27,Cancel Take Profit,"-$10,018.79",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $96,086.48",,"<  $96,180.00",,https://arbiscan.io/tx/0x8bbf53bf72ab4745ae0549201ed24cc5812f6026be74a0f53b81fd64bc63e2cd,
2025-02-05 12:45:27,Market Decrease,"-$10,018.79",Short BTC/USD,BTC/USD [BTC-USDC],"$97,445.39","<  $98,483.27","$97,490.15",,-$4.49,https://arbiscan.io/tx/0x8bbf53bf72ab4745ae0549201ed24cc5812f6026be74a0f53b81fd64bc63e2cd,$244.33
2025-02-05 12:45:27,Cancel Stop Loss,"-$20,037.57",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $109,000.00",,https://arbiscan.io/tx/0x8bbf53bf72ab4745ae0549201ed24cc5812f6026be74a0f53b81fd64bc63e2cd,
2025-02-05 12:45:27,Cancel Stop Loss,"-$10,018.79",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $99,989.00",,https://arbiscan.io/tx/0x8bbf53bf72ab4745ae0549201ed24cc5812f6026be74a0f53b81fd64bc63e2cd,
2025-02-05 07:18:01,Create Stop Loss,"-$10,018.79",Short BTC/USD,BTC/USD [BTC-USDC],,,,">  $99,989.00",,https://arbiscan.io/tx/0x0e6d145ea7753cf4821acc67f67d0895225f449d5073fd9a6c37455ef23ace96,
2025-02-04 20:58:04,Create Take Profit,"-$10,018.79",Short BTC/USD,BTC/USD [BTC-USDC],,"<  $96,086.48",,"<  $96,180.00",,https://arbiscan.io/tx/0x5d5ec202b013378f6e5481527e2fb5e98fc0337fc64cdd8f3678ceb570b4aa91,
2025-02-04 17:28:01,Market Decrease,"-$10,018.78",Short BTC/USD,BTC/USD [BTC-USDC],"$96,838.85","<  $97,857.21","$96,883.88",,-$4.51,https://arbiscan.io/tx/0x7f7a95afb96eadf1553ae0d2aa2c9981be3e039fa26dd7043e928268f57d1438,$303.82
2025-02-04 11:31:51,Market Increase,"+$4,991.71",Short BTC/USD,BTC/USD [BTC-USDC],"$99,788.71",">  $98,606.97","$99,558.14",,-$11.56,https://arbiscan.io/tx/0xc8410bb16537433673ec67804d95e26380ecc8c66f30bb794339413301ae0d15,
